filename,site,true_class_from_name,pred_class_idx,pred_class_label,pred_conf
2016 07 14 17 26 01_g02_bird_other.jpg,g02,bird_other,14,mongoose_slender,0.5567272901535034
2016 08 20 14 02 33_a06_bird_other.jpg,a06,bird_other,2,warthog,0.7841964364051819
08230311_i10_bird_other.jpg,i10,bird_other,1,baboon,0.9094653129577637
05110043_l07_bird_other.jpg,l07,bird_other,2,warthog,0.5292969346046448
06140014_e10_bird_other.jpg,e10,bird_other,2,warthog,0.7485461831092834
2016 10 16 05 01 12_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9715808629989624
B_EK002714_02_k06_bird_other.jpg,k06,bird_other,2,warthog,0.5244086980819702
09170928_d07_bird_other.jpg,d07,bird_other,2,warthog,0.9672943949699402
EK000113_h11_bird_other.jpg,h11,bird_other,2,warthog,0.5360987782478333
2016 07 23 13 49 59_e04_bird_other.jpg,e04,bird_other,2,warthog,0.9569826126098633
2016 08 06 08 43 37_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9965609908103943
12170534_d03_bird_other.jpg,d03,bird_other,1,baboon,0.950314998626709
09030131_b07_bird_other.jpg,b07,bird_other,1,baboon,0.5892748832702637
2016 09 22 10 34 49_k08_bird_other.jpg,k08,bird_other,21,duiker_red,0.4507630169391632
01130926_k04_bird_other.jpg,k04,bird_other,0,waterbuck,0.660892128944397
2016 09 28 10 12 47_k08_bird_other.jpg,k08,bird_other,1,baboon,0.980509877204895
2016 08 10 13 07 37_e04_bird_other.jpg,e04,bird_other,2,warthog,0.9141275882720947
06200106_e02_bird_other.jpg,e02,bird_other,0,waterbuck,0.5511374473571777
2016 08 07 17 48 33_i14_bird_other.jpg,i14,bird_other,2,warthog,0.7807398438453674
12180649_j05_bird_other.jpg,j05,bird_other,1,baboon,0.3960631191730499
EK000369_f03_bird_other.jpg,f03,bird_other,8,nyala,0.693657398223877
EK000680_j09_bird_other.jpg,j09,bird_other,2,warthog,0.5946977734565735
EK000169_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8593587279319763
2016 10 27 06 06 13_k08_bird_other.jpg,k08,bird_other,2,warthog,0.680458128452301
2016 07 26 11 08 04_l07_bird_other.jpg,l07,bird_other,2,warthog,0.4567203223705292
2016 08 14 13 18 56_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8021275401115417
07070258_b09_bird_other.jpg,b09,bird_other,1,baboon,0.5953179001808167
06280160_b09_bird_other.jpg,b09,bird_other,2,warthog,0.8263874650001526
EK000462_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8067848086357117
07060514_g02_bird_other.jpg,g02,bird_other,1,baboon,0.5177208781242371
EK009152_01_f03_bird_other.jpg,f03,bird_other,2,warthog,0.5169278383255005
EK004673_j13_bird_other.jpg,j13,bird_other,1,baboon,0.9887362122535706
2016 07 19 09 38 23_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9151782393455505
EK000868_j09_bird_other.jpg,j09,bird_other,2,warthog,0.5118474364280701
2016 09 22 13 09 03_k08_bird_other.jpg,k08,bird_other,2,warthog,0.7999691963195801
2016 10 31 15 04 54_a06_bird_other.jpg,a06,bird_other,2,warthog,0.7103720903396606
2016 08 21 14 15 32_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9439286589622498
2016 08 06 06 16 13_d03_bird_other.jpg,d03,bird_other,8,nyala,0.38113439083099365
2016 08 20 14 23 59_k08_bird_other.jpg,k08,bird_other,2,warthog,0.987970769405365
2016 09 22 10 36 20_k08_bird_other.jpg,k08,bird_other,4,bushbuck,0.6733773946762085
EK000992_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9709148406982422
07210381_a08_bird_other.jpg,a08,bird_other,14,mongoose_slender,0.8249948620796204
EK000784_j09_bird_other.jpg,j09,bird_other,1,baboon,0.6556995511054993
2016 08 04 10 09 20_i12_bird_other.jpg,i12,bird_other,2,warthog,0.7199077010154724
10220143_l05_bird_other.jpg,l05,bird_other,2,warthog,0.8560200929641724
2016 08 28 06 01 59_d03_bird_other.jpg,d03,bird_other,4,bushbuck,0.4329848289489746
07090109_h07_bird_other.jpg,h07,bird_other,2,warthog,0.7543988227844238
EK000677_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8588864207267761
2016 10 18 06 02 20_a06_bird_other.jpg,a06,bird_other,1,baboon,0.6119614243507385
EK000135_h11_bird_other.jpg,h11,bird_other,1,baboon,0.756949245929718
2016 10 05 17 59 47_e10_bird_other.jpg,e10,bird_other,2,warthog,0.8890963196754456
A_EK000820_k06_bird_other.jpg,k06,bird_other,1,baboon,0.6873648762702942
EK003620_g10_bird_other.jpg,g10,bird_other,21,duiker_red,0.7519598603248596
2016 10 22 09 28 29_l05_bird_other.jpg,l05,bird_other,2,warthog,0.906826913356781
2016 07 29 08 14 59_l05_bird_other.jpg,l05,bird_other,1,baboon,0.6417434215545654
03030514_h03_bird_other.jpg,h03,bird_other,1,baboon,0.8278321027755737
EK003776_02_h05_bird_other.jpg,h05,bird_other,2,warthog,0.8731324672698975
2016 09 27 10 13 08_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9069232940673828
06180044_e10_bird_other.jpg,e10,bird_other,1,baboon,0.9286887645721436
02030680_h03_bird_other.jpg,h03,bird_other,2,warthog,0.9915574789047241
2016 09 07 09 26 40_l05_bird_other.jpg,l05,bird_other,2,warthog,0.8654319643974304
02120014_g08_bird_other.jpg,g08,bird_other,0,waterbuck,0.42248228192329407
EK000854_h11_bird_other.jpg,h11,bird_other,1,baboon,0.99273282289505
11120177_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9440624117851257
12210431_k04_bird_other.jpg,k04,bird_other,2,warthog,0.8240174651145935
2016 10 27 10 19 13_a06_bird_other.jpg,a06,bird_other,2,warthog,0.8980507850646973
03150545_k10_bird_other.jpg,k10,bird_other,21,duiker_red,0.8948531746864319
EK001065_j09_bird_other.jpg,j09,bird_other,2,warthog,0.4589630961418152
2016 08 07 07 32 43_j03_bird_other.jpg,j03,bird_other,4,bushbuck,0.7573918104171753
EK000528_h11_bird_other.jpg,h11,bird_other,1,baboon,0.912970244884491
2016 09 10 10 13 20_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9345173239707947
12250065_e02_bird_other.jpg,e02,bird_other,2,warthog,0.6546915769577026
EK003184_g10_bird_other.jpg,g10,bird_other,1,baboon,0.988437831401825
05220822_g06_bird_other.jpg,g06,bird_other,2,warthog,0.9052428007125854
2016 09 05 05 41 50_d03_bird_other.jpg,d03,bird_other,1,baboon,0.48841485381126404
2016 09 17 12 05 22_l07_bird_other.jpg,l07,bird_other,1,baboon,0.6469544768333435
EK000638_j09_bird_other.jpg,j09,bird_other,1,baboon,0.4117441177368164
2016 07 15 13 27 08_a06_bird_other.jpg,a06,bird_other,2,warthog,0.9827281832695007
2016 09 11 12 33 26_a06_bird_other.jpg,a06,bird_other,2,warthog,0.7737280130386353
08160994_h07_bird_other.jpg,h07,bird_other,2,warthog,0.9621272087097168
EK008988_01_f03_bird_other.jpg,f03,bird_other,3,impala,0.7846492528915405
2016 08 06 08 43 36_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9985184073448181
2016 10 21 06 15 18_i12_bird_other.jpg,i12,bird_other,1,baboon,0.4572235941886902
12180650_j05_bird_other.jpg,j05,bird_other,1,baboon,0.3983170986175537
2016 10 17 17 02 17_h09_bird_other.jpg,h09,bird_other,1,baboon,0.9542391896247864
2016 07 15 15 46 16_i04_bird_other.jpg,i04,bird_other,4,bushbuck,0.9984186887741089
2016 07 24 07 17 10_i04_bird_other.jpg,i04,bird_other,2,warthog,0.6246047616004944
08220717_c06_bird_other.jpg,c06,bird_other,2,warthog,0.48158878087997437
EK000152_h11_bird_other.jpg,h11,bird_other,1,baboon,0.5776194930076599
11240896_j05_bird_other.jpg,j05,bird_other,0,waterbuck,0.31334370374679565
2016 10 06 05 52 10_e10_bird_other.jpg,e10,bird_other,1,baboon,0.5990354418754578
2016 08 14 13 17 14_k08_bird_other.jpg,k08,bird_other,2,warthog,0.6257320642471313
03030482_h03_bird_other.jpg,h03,bird_other,1,baboon,0.9384501576423645
EK000105_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7341059446334839
2016 07 28 12 02 03_h13_bird_other.jpg,h13,bird_other,1,baboon,0.8074575662612915
2016 09 10 11 36 59_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8728808164596558
12220877_g08_bird_other.jpg,g08,bird_other,1,baboon,0.8509355187416077
2016 08 29 12 30 12_g02_bird_other.jpg,g02,bird_other,2,warthog,0.7822129130363464
2016 08 28 10 09 50_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9415286779403687
2016 10 09 17 29 44_d03_bird_other.jpg,d03,bird_other,1,baboon,0.8714837431907654
EK009999_f03_bird_other.jpg,f03,bird_other,1,baboon,0.4510861337184906
EK001014_j09_bird_other.jpg,j09,bird_other,1,baboon,0.7193722128868103
2016 10 24 04 18 49_k08_bird_other.jpg,k08,bird_other,7,genet,0.8939991593360901
2016 08 30 10 16 41_a10_bird_other.jpg,a10,bird_other,1,baboon,0.6865940093994141
07220688_f05_bird_other.jpg,f05,bird_other,2,warthog,0.6190327405929565
11290221_j05_bird_other.jpg,j05,bird_other,0,waterbuck,0.2905483841896057
2016 07 02 08 14 42_e06_bird_other.jpg,e06,bird_other,2,warthog,0.6794077754020691
EK000539_j09_bird_other.jpg,j09,bird_other,2,warthog,0.7163206934928894
2016 07 13 06 33 41_c06_bird_other.jpg,c06,bird_other,8,nyala,0.3860483467578888
2016 09 16 07 13 59_j09_bird_other.jpg,j09,bird_other,2,warthog,0.6224601864814758
11200418_g04_bird_other.jpg,g04,bird_other,5,oribi,0.7006683945655823
EK000909_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9490914344787598
09080902_e02_bird_other.jpg,e02,bird_other,2,warthog,0.945882260799408
EK000918_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8805384635925293
EK003373_g10_bird_other.jpg,g10,bird_other,1,baboon,0.6219920516014099
EK000509_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9040406942367554
2016 10 05 07 41 25_a08_bird_other.jpg,a08,bird_other,2,warthog,0.9932685494422913
10310124_c08_bird_other.jpg,c08,bird_other,2,warthog,0.7774768471717834
EK001109_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9069814682006836
11150146_d03_bird_other.jpg,d03,bird_other,1,baboon,0.9238659739494324
2016 07 26 11 17 10_m08_bird_other.jpg,m08,bird_other,1,baboon,0.5626201033592224
2016 07 31 13 41 28_e04_bird_other.jpg,e04,bird_other,2,warthog,0.8987298607826233
EK000593_e04_bird_other.jpg,e04,bird_other,2,warthog,0.52802574634552
2016 08 03 07 13 21_c06_bird_other.jpg,c06,bird_other,1,baboon,0.4272388815879822
2016 07 29 08 14 58_l05_bird_other.jpg,l05,bird_other,1,baboon,0.645838737487793
2016 07 21 11 00 27_h13_bird_other.jpg,h13,bird_other,1,baboon,0.5409743785858154
2016 08 06 14 12 02_k12_bird_other.jpg,k12,bird_other,2,warthog,0.7381821274757385
07190225_l05_bird_other.jpg,l05,bird_other,1,baboon,0.4663165807723999
EK000907_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9201077818870544
12230331_h09_bird_other.jpg,h09,bird_other,1,baboon,0.979172945022583
09260912_g04_bird_other.jpg,g04,bird_other,1,baboon,0.7625302076339722
2016 11 02 17 21 15_j09_bird_other.jpg,j09,bird_other,2,warthog,0.897990345954895
08170672_c06_bird_other.jpg,c06,bird_other,2,warthog,0.3068782389163971
2016 09 22 10 43 07_k08_bird_other.jpg,k08,bird_other,1,baboon,0.649920642375946
2016 08 26 09 57 04_l07_bird_other.jpg,l07,bird_other,2,warthog,0.7759787440299988
2016 09 28 10 25 29_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9524285793304443
2016 07 23 13 49 04_e04_bird_other.jpg,e04,bird_other,2,warthog,0.9778996706008911
05200446_d03_bird_other.jpg,d03,bird_other,2,warthog,0.7116009593009949
2016 07 29 13 59 25_h07_bird_other.jpg,h07,bird_other,1,baboon,0.44717201590538025
11190690_l05_bird_other.jpg,l05,bird_other,1,baboon,0.49667027592658997
2016 07 16 06 09 35_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9518225193023682
2016 07 16 06 09 36_l05_bird_other.jpg,l05,bird_other,2,warthog,0.907070517539978
09160705_l05_bird_other.jpg,l05,bird_other,2,warthog,0.7474125027656555
09230746_l05_bird_other.jpg,l05,bird_other,1,baboon,0.4469051957130432
2016 08 28 06 01 58_d03_bird_other.jpg,d03,bird_other,1,baboon,0.4119073152542114
EK003711_02_h05_bird_other.jpg,h05,bird_other,2,warthog,0.9949266910552979
2016 07 22 06 54 37_h13_bird_other.jpg,h13,bird_other,1,baboon,0.7616430521011353
10270137_g02_bird_other.jpg,g02,bird_other,8,nyala,0.6688661575317383
09220909_e02_bird_other.jpg,e02,bird_other,2,warthog,0.9511059522628784
EK000957_h11_bird_other.jpg,h11,bird_other,1,baboon,0.6366704106330872
02260172_b07_bird_other.jpg,b07,bird_other,1,baboon,0.9917295575141907
2016 08 21 07 47 21_d03_bird_other.jpg,d03,bird_other,1,baboon,0.6369437575340271
EK009275_f03_bird_other.jpg,f03,bird_other,2,warthog,0.7663831114768982
12090198_k04_bird_other.jpg,k04,bird_other,0,waterbuck,0.9908992052078247
EK003714_h11_bird_other.jpg,h11,bird_other,1,baboon,0.6547452807426453
01290833_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9999223947525024
2016 09 22 12 55 47_k08_bird_other.jpg,k08,bird_other,2,warthog,0.5869070291519165
2016 09 22 12 03 15_k08_bird_other.jpg,k08,bird_other,2,warthog,0.9243913292884827
2016 07 24 09 27 36_g12_bird_other.jpg,g12,bird_other,1,baboon,0.9512060284614563
2016 08 20 13 04 36_k08_bird_other.jpg,k08,bird_other,1,baboon,0.5369998812675476
2016 10 27 05 56 18_j05_bird_other.jpg,j05,bird_other,2,warthog,0.5718027353286743
11150299_c08_bird_other.jpg,c08,bird_other,4,bushbuck,0.3623282313346863
EK000497_h11_bird_other.jpg,h11,bird_other,1,baboon,0.6748387813568115
2016 10 21 13 12 58_e02_bird_other.jpg,e02,bird_other,5,oribi,0.9984316229820251
12030138_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9791679382324219
01070647_h09_bird_other.jpg,h09,bird_other,1,baboon,0.5678460597991943
2016 08 28 09 29 59_l11_bird_other.jpg,l11,bird_other,2,warthog,0.579774022102356
2016 08 20 12 42 39_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8209846019744873
EK000145_h11_bird_other.jpg,h11,bird_other,1,baboon,0.4433653950691223
EK000820_j09_bird_other.jpg,j09,bird_other,2,warthog,0.5396096706390381
07070329_f05_bird_other.jpg,f05,bird_other,2,warthog,0.5931456089019775
2016 07 27 07 58 44_e10_bird_other.jpg,e10,bird_other,1,baboon,0.9118303656578064
2016 08 20 12 41 55_k08_bird_other.jpg,k08,bird_other,1,baboon,0.880820095539093
EK002469_03_f03_bird_other.jpg,f03,bird_other,4,bushbuck,0.4310927987098694
07190232_l05_bird_other.jpg,l05,bird_other,1,baboon,0.6406042575836182
2016 10 31 08 27 16_i08_bird_other.jpg,i08,bird_other,1,baboon,0.6891714334487915
EK000550_j09_bird_other.jpg,j09,bird_other,1,baboon,0.6144126653671265
EK001067_j09_bird_other.jpg,j09,bird_other,2,warthog,0.6485269665718079
EK003682_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7291390299797058
2016 08 03 06 35 38_d03_bird_other.jpg,d03,bird_other,1,baboon,0.6450269222259521
2016 09 23 06 00 18_j09_bird_other.jpg,j09,bird_other,1,baboon,0.646102786064148
2016 09 22 12 04 06_k08_bird_other.jpg,k08,bird_other,1,baboon,0.5788585543632507
07080102_l05_bird_other.jpg,l05,bird_other,2,warthog,0.7142241597175598
2016 09 06 09 21 25_j05_bird_other.jpg,j05,bird_other,2,warthog,0.6609390377998352
EK003617_02_h05_bird_other.jpg,h05,bird_other,2,warthog,0.6130064129829407
2016 10 13 13 46 17_a08_bird_other.jpg,a08,bird_other,1,baboon,0.9185053110122681
2016 08 19 09 30 26_g04_bird_other.jpg,g04,bird_other,2,warthog,0.6182645559310913
11270618_g08_bird_other.jpg,g08,bird_other,1,baboon,0.6752152442932129
2016 10 26 07 04 07_k08_bird_other.jpg,k08,bird_other,2,warthog,0.9278464913368225
EK001185_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9835204482078552
2016 09 28 16 27 40_l05_bird_other.jpg,l05,bird_other,2,warthog,0.5367433428764343
2016 09 22 12 19 04_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9348491430282593
EK000989_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9413681626319885
12220876_g08_bird_other.jpg,g08,bird_other,1,baboon,0.8698031902313232
EK000594_e04_bird_other.jpg,e04,bird_other,2,warthog,0.5137525796890259
EK002239_h11_bird_other.jpg,h11,bird_other,1,baboon,0.6710288524627686
EK000951_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9824267625808716
2016 09 15 13 07 45_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9803823232650757
01250984_b07_bird_other.jpg,b07,bird_other,2,warthog,0.8614190220832825
2016 07 31 14 29 00_e04_bird_other.jpg,e04,bird_other,1,baboon,0.5032942295074463
2016 09 22 11 35 27_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9057958722114563
11240804_l05_bird_other.jpg,l05,bird_other,1,baboon,0.55421382188797
2016 09 07 17 34 13_l05_bird_other.jpg,l05,bird_other,1,baboon,0.6264954209327698
2016 10 07 06 20 31_l05_bird_other.jpg,l05,bird_other,2,warthog,0.5504100918769836
09160699_l05_bird_other.jpg,l05,bird_other,2,warthog,0.5969191193580627
2016 10 22 08 48 07_a08_bird_other.jpg,a08,bird_other,2,warthog,0.6106530427932739
2016 10 30 05 13 33_g06_bird_other.jpg,g06,bird_other,2,warthog,0.5070773959159851
2016 09 28 04 56 29_h07_bird_other.jpg,h07,bird_other,4,bushbuck,0.9858161211013794
2016 09 28 09 52 33_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9695200324058533
EK000752_01_f03_bird_other.jpg,f03,bird_other,2,warthog,0.5424000024795532
2016 07 21 09 14 37_b09_bird_other.jpg,b09,bird_other,2,warthog,0.5606087446212769
12060808_e02_bird_other.jpg,e02,bird_other,2,warthog,0.6986119151115417
EK000170_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8495150208473206
EK003756_h11_bird_other.jpg,h11,bird_other,2,warthog,0.6909322142601013
2016 10 20 10 36 21_l05_bird_other.jpg,l05,bird_other,2,warthog,0.8032503128051758
01120690_j05_bird_other.jpg,j05,bird_other,2,warthog,0.4981172978878021
2016 10 23 10 24 54_b09_bird_other.jpg,b09,bird_other,2,warthog,0.7889695167541504
2016 10 13 05 18 39_d03_bird_other.jpg,d03,bird_other,1,baboon,0.8831456899642944
2016 09 03 17 37 13_d03_bird_other.jpg,d03,bird_other,2,warthog,0.9478313326835632
2016 07 17 13 44 49_e04_bird_other.jpg,e04,bird_other,2,warthog,0.7548352479934692
EK000845_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7530162930488586
2016 09 28 10 22 52_k08_bird_other.jpg,k08,bird_other,4,bushbuck,0.9887265563011169
2016 08 06 07 30 18_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9375676512718201
2016 08 31 13 32 42_k08_bird_other.jpg,k08,bird_other,1,baboon,0.6760234832763672
EK002387_j13_bird_other.jpg,j13,bird_other,0,waterbuck,0.5005601048469543
EK007863_k06_bird_other.jpg,k06,bird_other,1,baboon,0.8866481184959412
2016 08 29 11 10 12_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9999467134475708
2016 07 17 11 25 57_l07_bird_other.jpg,l07,bird_other,2,warthog,0.6806895136833191
2016 10 13 12 59 50_a08_bird_other.jpg,a08,bird_other,1,baboon,0.770757257938385
10230214_e02_bird_other.jpg,e02,bird_other,2,warthog,0.9566740393638611
2016 08 04 15 20 30_j09_bird_other.jpg,j09,bird_other,1,baboon,0.730552077293396
2016 07 08 07 55 26_d05_bird_other.jpg,d05,bird_other,2,warthog,0.5990132689476013
2016 09 02 05 35 31_c06_bird_other.jpg,c06,bird_other,2,warthog,0.9744845032691956
2016 10 06 16 08 22_c08_bird_other.jpg,c08,bird_other,1,baboon,0.8015613555908203
EK000889_j09_bird_other.jpg,j09,bird_other,2,warthog,0.6672793626785278
EK000876_e04_bird_other.jpg,e04,bird_other,2,warthog,0.729159414768219
2016 07 16 16 29 07_a06_bird_other.jpg,a06,bird_other,1,baboon,0.5574265718460083
EK005492_j13_bird_other.jpg,j13,bird_other,2,warthog,0.4839290380477905
2016 09 22 05 20 22_d03_bird_other.jpg,d03,bird_other,2,warthog,0.9787519574165344
08060467_b09_bird_other.jpg,b09,bird_other,1,baboon,0.7123463749885559
05010679_k10_bird_other.jpg,k10,bird_other,8,nyala,0.5105005502700806
EK002920_g10_bird_other.jpg,g10,bird_other,1,baboon,0.9664643406867981
08170399_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9173097014427185
EK000451_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9000988602638245
07070327_f05_bird_other.jpg,f05,bird_other,2,warthog,0.6957293748855591
EK001156_j09_bird_other.jpg,j09,bird_other,1,baboon,0.757978618144989
12220963_e02_bird_other.jpg,e02,bird_other,1,baboon,0.44468748569488525
2016 09 22 12 42 57_k08_bird_other.jpg,k08,bird_other,2,warthog,0.7200939655303955
EK000136_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8486121296882629
2016 08 30 08 11 20_f03_bird_other.jpg,f03,bird_other,1,baboon,0.8388999104499817
01070258_g08_bird_other.jpg,g08,bird_other,1,baboon,0.8238489627838135
B_EK002760_02_k06_bird_other.jpg,k06,bird_other,1,baboon,0.9272639155387878
2016 08 10 14 36 31_j09_bird_other.jpg,j09,bird_other,2,warthog,0.7472109198570251
2016 08 01 12 08 47_i10_bird_other.jpg,i10,bird_other,2,warthog,0.492687463760376
EK000512_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7968579530715942
EK003752_h11_bird_other.jpg,h11,bird_other,2,warthog,0.8121252059936523
11120178_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9720826745033264
2016 10 26 14 21 55_l05_bird_other.jpg,l05,bird_other,2,warthog,0.8762696385383606
C_EK000812_03_k06_bird_other.jpg,k06,bird_other,1,baboon,0.7827077507972717
2016 08 20 11 57 42_k08_bird_other.jpg,k08,bird_other,1,baboon,0.8098572492599487
01290832_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9999997615814209
2016 08 28 09 29 58_l11_bird_other.jpg,l11,bird_other,2,warthog,0.5984414219856262
EK001112_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9528232216835022
2016 11 03 05 48 25_a06_bird_other.jpg,a06,bird_other,1,baboon,0.727257490158081
EK009134_e04_bird_other.jpg,e04,bird_other,2,warthog,0.998404324054718
2016 09 22 12 59 34_k08_bird_other.jpg,k08,bird_other,2,warthog,0.6181885004043579
2016 07 27 10 27 31_i10_bird_other.jpg,i10,bird_other,1,baboon,0.9260769486427307
2016 09 04 15 14 33_k04_bird_other.jpg,k04,bird_other,2,warthog,0.5290895700454712
EK002922_g10_bird_other.jpg,g10,bird_other,1,baboon,0.988009512424469
10310141_e10_bird_other.jpg,e10,bird_other,2,warthog,0.4806356430053711
EK000106_h11_bird_other.jpg,h11,bird_other,1,baboon,0.6836188435554504
2016 07 28 07 34 03_j11_bird_other.jpg,j11,bird_other,1,baboon,0.7773478031158447
2016 07 27 07 58 45_e10_bird_other.jpg,e10,bird_other,1,baboon,0.8509296774864197
2016 11 06 09 24 00_a06_bird_other.jpg,a06,bird_other,2,warthog,0.7332903146743774
2016 07 16 15 37 37_h07_bird_other.jpg,h07,bird_other,1,baboon,0.851459264755249
10200093_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9452595710754395
2016 10 01 04 33 57_l05_bird_other.jpg,l05,bird_other,2,warthog,0.7249463796615601
EK002001_h05_bird_other.jpg,h05,bird_other,1,baboon,0.7115856409072876
EK001025_h11_bird_other.jpg,h11,bird_other,1,baboon,0.7070017457008362
2016 07 15 14 13 08_j05_bird_other.jpg,j05,bird_other,2,warthog,0.5600520968437195
07020925_h07_bird_other.jpg,h07,bird_other,4,bushbuck,0.5383121967315674
EK000681_j09_bird_other.jpg,j09,bird_other,2,warthog,0.610306441783905
2016 08 17 05 54 05_l09_bird_other.jpg,l09,bird_other,4,bushbuck,0.5214040279388428
EK000074_j09_bird_other.jpg,j09,bird_other,2,warthog,0.9938592314720154
B_EK002713_02_k06_bird_other.jpg,k06,bird_other,1,baboon,0.8621516823768616
2016 10 04 17 15 38_e02_bird_other.jpg,e02,bird_other,8,nyala,0.4678511321544647
EK000257_h05_bird_other.jpg,h05,bird_other,1,baboon,0.9771923422813416
EK001479_j09_bird_other.jpg,j09,bird_other,2,warthog,0.33668696880340576
EK000560_h11_bird_other.jpg,h11,bird_other,1,baboon,0.8611258268356323
11200201_d03_bird_other.jpg,d03,bird_other,1,baboon,0.6239562630653381
2016 10 11 10 18 51_e10_bird_other.jpg,e10,bird_other,2,warthog,0.8311936259269714
04040588_g08_bird_other.jpg,g08,bird_other,0,waterbuck,0.2381673902273178
EK000807_j09_bird_other.jpg,j09,bird_other,1,baboon,0.8693665266036987
EK001713_h05_bird_other.jpg,h05,bird_other,1,baboon,0.748835027217865
2016 10 15 17 50 10_d03_bird_other.jpg,d03,bird_other,2,warthog,0.9756751656532288
05040052_e10_bird_other.jpg,e10,bird_other,1,baboon,0.8701608180999756
EK003775_02_h05_bird_other.jpg,h05,bird_other,2,warthog,0.8380575180053711
2016 08 01 14 09 16_l07_bird_other.jpg,l07,bird_other,1,baboon,0.9465647339820862
06150819_b05_bird_other.jpg,b05,bird_other,1,baboon,0.5721448659896851
2016 10 27 05 37 31_d03_bird_other.jpg,d03,bird_other,15,mongoose_banded,0.4363640248775482
2016 10 27 04 36 10_j09_bird_other.jpg,j09,bird_other,2,warthog,0.45255252718925476
10260595_e02_bird_other.jpg,e02,bird_other,2,warthog,0.8611130118370056
12160641_l05_bird_other.jpg,l05,bird_other,2,warthog,0.5482081174850464
11150328_l05_bird_other.jpg,l05,bird_other,2,warthog,0.9993959665298462
12150494_d03_bird_other.jpg,d03,bird_other,1,baboon,0.57513028383255
EK000848_h11_bird_other.jpg,h11,bird_other,1,baboon,0.9364915490150452
12290423_e02_bird_other.jpg,e02,bird_other,2,warthog,0.9782401919364929
2016 08 03 09 57 08_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9351351261138916
2016 11 10 07 00 44_h09_bird_other.jpg,h09,bird_other,1,baboon,0.8789902329444885
2016 08 30 07 45 27_l07_bird_other.jpg,l07,bird_other,2,warthog,0.9999685287475586
2016 07 20 07 03 04_j05_bird_other.jpg,j05,bird_other,1,baboon,0.8802765011787415
2016 09 15 13 08 46_k08_bird_other.jpg,k08,bird_other,1,baboon,0.9257699251174927
2016 08 20 13 04 35_k08_bird_other.jpg,k08,bird_other,1,baboon,0.6795793771743774
EK002425_j13_bird_other.jpg,j13,bird_other,2,warthog,0.3786260485649109
01130933_k04_bird_other.jpg,k04,bird_other,0,waterbuck,0.9894630312919617
EK000149_h11_bird_other.jpg,h11,bird_other,1,baboon,0.2963646650314331
2016 07 12 12 33 23_k12_bird_other.jpg,k12,bird_other,1,baboon,0.8335224986076355
2016 08 31 07 51 41_a08_bird_other.jpg,a08,bird_other,1,baboon,0.8063324093818665
B_EK004183_02_k06_bird_other.jpg,k06,bird_other,1,baboon,0.8078621029853821
